id_pelicula,popularity,release_date,revenue,runtime,title,vote_average,vote_count,tags
76784,1.186702,2011-10-10,0.0,123.0,All Stars 2: Old Stars,6.8,10.0,Comedy Drama Nederlands M&BFILM3BV DannydeMunk DaniëlBoissevain PeterPaulMuller ThomasAcda RaymiSambo CasJansen KaspervanKooten AntonieKamerling JeanvandeVelde
382581,2.586309,2016-02-12,0.0,69.0,Monster High Great Scarrier Reef,7.2,11.0,Family Animation English Español MattelEntertainment WilliamLau
290595,17.260203,2016-04-06,164602163.0,114.0,The Huntsman: Winter's War,6.0,1575.0,Action Adventure Drama English UniversalPictures PerfectWorldPictures RothFilms ChrisHemsworth CharlizeTheron EmilyBlunt JessicaChastain NickFrost SheridanSmith RobBrydon AlexandraRoach SamClaflin ColinMorgan SophieCookson SamHazeldine LynneWilmot AlejandroCuello LiamNeeson SopeDirisu ConradKhan NiamhWalter NanaAgyeman-Bediako AmeliaCrouch FredTatasciore RalphIneson RobertPortal RobertWilfort DavidMumeni KaraLilyHayworth MadeleineWorrall ChinnaWodu AndrewRothney TimDelap AntonyAcheampong IanDavies GeorgeWatkins AjBediako SamCoulson RyanDonaldson OsiOkerafor MayaWasowicz YusufHofri EshanGopal JadeyDuffield KarlFarrer CedricNicolas-Troyan
325133,9.914008,2016-05-04,108758521.0,91.0,Neighbors 2: Sorority Rising,5.6,1490.0,Comedy English UniversalPictures PerfectWorldPictures PointGreyPictures GoodUniverse SethRogen RoseByrne ZacEfron ChloëGraceMoretz KierseyClemons DaveFranco IkeBarinholtz CarlaGallo ChristopherMintz-Plasse BeanieFeldstein ClaraMamet Awkwafina JerrodCarmichael LisaKudrow JohnEarly SelenaGomez HannibalBuress KelseyGrammer BrianHuskey BillyEichner AbbiJacobson SamRichardson LizCackowski EliseVargas ZoeyVargas KyleMooney CiaraBravo JordanneCalvin TarynJones TaraBowles NicholasStoller
60964,1.032299,2011-02-26,0.0,115.0,Macross Frontier: The Wings of Goodbye,5.8,3.0,Action Animation Romance 日本語 Gonzo BigWest Satelight 8bit AyaEndo MegumiNakajima YuichiNakamura AyaHirano KatsuyukiKonishi SanaeKobayashi KikukoInoue MegumiToyoguchi RieTanaka TomokazuSugita JunFukuyama 三宅健太 ToruOkawa HiroshiKamiya TomomishiNishimura KaoriFukuhara SoichiroHoshi MayNakabayashi ShojiKawamori
127380,14.477677,2016-06-16,1028570889.0,97.0,Finding Dory,6.8,4333.0,Adventure Animation Comedy Family English WaltDisneyPictures PixarAnimationStudios HurwitzCreative EllenDeGeneres AlbertBrooks HaydenRolence EdO'Neill DianeKeaton EugeneLevy KaitlinOlson TyBurrell IdrisElba DominicWest KateMcKinnon BillHader AndrewStanton TorbinXanBullock BennettDammann BobPeterson AlexanderGould KatherineRinggold JohnRatzenberger AngusMacLane WillemDafoe BradGarrett AllisonJanney AustinPendleton StephenRoot VickiLewis JeromeRanft SloaneMurray LuciaGeddes GabrielC.Brown SigourneyWeaver AndrewStanton AngusMacLane
258509,14.307672,2015-12-17,233755553.0,92.0,Alvin and the Chipmunks: The Road Chip,5.7,438.0,Adventure Animation Comedy Family English RegencyEnterprises Fox2000Pictures SunsweptEntertainment BagdasarianProductions TSGEntertainment JasonLee JustinLong BellaThorne MatthewGrayGubler JesseMcCartney KaleyCuoco KimberlyWilliams-Paisley AnnaFaris ChristinaApplegate LauraMarano TonyHale JesicaAhlberg LeticiaJimenez KevinWayne JoshuaMikel JoshGreen EddieSteeples JoseD.XuconoxtliJr. KeithArthurBolden JeremyRayTaylor MikeSenior ZeekoZaki JenniferCoolidge UzoAduba DerrylRivers Retta FlulaBorg WaltBecker
241259,14.61608,2016-05-25,299370084.0,113.0,Alice Through the Looking Glass,6.5,1782.0,Family Fantasy English WaltDisneyPictures TeamTodd TimBurtonProductions RothFilms Legend3D JohnnyDepp MiaWasikowska AnneHathaway HelenaBonhamCarter AlanRickman MichaelSheen SachaBaronCohen AndrewScott TobyJones RhysIfans TimothySpall EdSpeleers StephenFry LindsayDuncan MattLucas TomGodwin RichardArmitage AmeliaCrouch LeilahdeMeza GeraldineJames LeoBill BarbaraWindsor MeeraSyal HattieMorahan SimoneKirby SiobhanRedmond FrancesdelaTour PaulWhitehouse MichaelSheen MattVogel PaulHunter WallyWingert LouisAshbourneSerkis JoannaBobin JoeHurst OliverHawkes FrederickWarder EveHedderwickTurner DanielHoffmann-Gill JamieBaughan MattWilman SiobhanMcSweeney OwainRhysDavies EdwardPetherbridge RichardSyms NeilEdmond BillThomas CarolBeen RossCarpenter MelissaCollier HeatherCraig JanineCraig LeighDaniels JulesDavison MattDempsey NikkiDunsford StephanieElstob SteveFortune JaneFowler AdamGalbraith ChrisGrierson DaleMercer WilliamMowat CrisPenfold KraigThornber CarlWalker ClaireWinsper FreddieAndrews IsaacAndrews LascoAtkins LaurenBeacham AlexanderBracq AustinBurrows AdamBurton SarahButterworth YueTingCheng FrancesdelaTour AngelaDee KarlFarrer WayneGibbon RossGreen JacobGreener-Tofts KyleHebert MattHookings BomberHurley-Smith MarkJury MinoucheKaftel MartynMayger AlidaPantone AlexanderJamesRodriguez RikuRokkanen SteveSaunders MikeSimmrin KarolSteele DanielWestwood TomWhelehan ChristianWolf-La'Moy CharlotteWorwood JamesBobin
291805,39.540653,2016-06-02,334901337.0,129.0,Now You See Me 2,6.7,3362.0,Action Adventure Comedy Crime Mystery Thriller 普通话 English SummitEntertainment Lionsgate K/OPaperProducts TIKFilms JesseEisenberg WoodyHarrelson MarkRuffalo DaveFranco MorganFreeman MichaelCaine LizzyCaplan DanielRadcliffe JayChou HenryLloyd-Hughes SanaaLathan JustineWachsberger AlexandraFraser DavidWarshofsky TsaiChin BenLamb LascoAtkins AmberElizabeth AlexanderCooper JuditNovotnik RichardLaing AlexaBrown WilliamHenderson BrickPatrick ZachGerard FenfenHuang AaronLy CydCasados JemWilner JamesRichardMarshall KarlMcMillan JimPirri ChristopherLogan VaradaSethu MichaelWalters SimonConnolly DinoFetscher MartinDelaney NicholeBird DanielleBird MichaelCooke JohnCooke GregMcKenzie MichaelMcKenzie TaiYinChan BruceChong MissyMalek KrystalEllsworth JessicaLeeKeller KrysadaPhounsiri LuisRosado KarlHussain SavannahGuthrie EmmanuelAkwafo JozefAoki MaireadArmstrong AlphonsoAustin RajAwasti DavidOlawaleAyinde GiaMarieBarbera TimBaros LaurenBeacham GintareBeinoraviciute MarcBenanti PaulBlackwell AnnarieBoor GregBrummel DavidBurge PerryBurke LeonaCarlo YueTingCheng RichardClark BernCollaco PamelaBetsyCooper TimDayman AndrewDunkelberger CameronEdwards DonSebastianFula JesseMichaelFullington AlexanderFurno KevinFyfe MelissaGalloway DonGayle GemmaGeorge DavidGeorgiou ClaireGreasley GunaGultniece MarkHaldor JaneHardcastle LeeNicholasHarris RichardHerdman VeraHorton KorneliaHorvath TyHurley JahmillaJackson DollyJagdeo OliverJolliffe ZoeyCallandriaJones VivienKent AttilaG.Kerekes PaulKerry IrinaKlimovich NinaKumar CandiceLam Kim-AnhLe-Pham JorgeLeonMartinez RogersLeona SonuLouis NadaMaache JoãoMagalhães TeresaMahoney SidMan RitaMcDonaldDamper EricaMelargo AndyMihalache AnthonyMilton ShinaShihokoNagai CelinaNessa EmilyNg JasonNicholls KapishOJO TatsujiroOto GloriaPeñaranda LovellRichards BoydRogers AaronSequerah VinitaSharma ClemSo ConnyStadler RichardStanley A.k.Steppa VinceTaylor NadiaTownsend VassilikiTzanakou MaureenWarrington DanielWestwood JoWheatley ArthurWilde EvieWray MiroslavZaruba TatianaZarubova JonM.Chu
308531,13.047776,2016-06-01,245623848.0,112.0,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,984.0,Fantasy Action Adventure Comedy English ParamountPictures NickelodeonMovies PlatinumDunes 5150Action GamaEntertainmentPartners MeganFox StephenAmell WillArnett LauraLinney PetePloszek AlanRitchson NoelFisher JeremyHoward TylerPerry BrianTee GaryAnthonyWilliams StephenFarrelly TonyShalhoub BradGarrett AlessandraAmbrosio BrittanyIshibashi PeterDonaldBadalamentiII AntoinetteKalaj AliceCallahan JaneWu MeredithTravers RobertClohessy MatthewBarnes CarmeloAnthony DeanWinters DaveGreen
34598,0.953081,1991-03-14,0.0,86.0,Fast Getaway,6.2,5.0,Action Comedy Crime English Deutsch CinetelFilms CoreyHaim CynthiaRothrock LeoRossi KenLerner MarciaStrassman ShelliLether TabithaThompson JackNorth KimPeach JeffOlson RichardJewkes BerniePock CorkyEdgar SpiroRazatos
259693,14.767317,2016-05-13,320170008.0,134.0,The Conjuring 2,7.0,2018.0,Horror English NewLineCinema DuneEntertainment TheSafranCompany EvergreenMediaGroup warnerbrossTurkey SohoVFX AtomicMonster PatrickWilson VeraFarmiga MadisonWolfe FrancesO'Connor LaurenEsposito BenjaminHaigh PatrickMcAuley SimonMcBurney MariaDoyleKennedy SimonDelaney FrankaPotente BobAdrian SteveCoulter ChrisRoyds AbhiSinha SterlingJerins DanielWolfe AnnieYoung ElliotJoseph CoryEnglish EmilyTasker KateCook ShannonKook ThomasHarrison JenniferCollins RobinAtkinDownes BonnieAarons JavierBotet JosephBishara NancyDeMars JamesWan
43074,17.162744,2016-07-14,229147509.0,116.0,Ghostbusters,5.3,2203.0,"Action Fantasy Comedy English ColumbiaPictures VillageRoadshowPictures MontecitoPictureCompany,The LStarCapital FeigcoEntertainment PascalPictures Ghostcorps MelissaMcCarthy KristenWiig KateMcKinnon LeslieJones ChrisHemsworth NeilCasey CharlesDance MichaelKennethWilliams CecilyStrong AndyGarcía MattWalsh EdBegleyJr. SteveHiggins MichaelMcDonald KaranSoni ZachWoods NateCorddry TobyHuss KatieDippold JessicaChaffin JamieDenbo DaveAllen SteveBannos AdamRay BillMurray DanAykroyd ErnieHudson SigourneyWeaver AnniePotts OzzyOsbourne AlRoker RosannaScotto GregKelly DanielRamis SamRichardson MilanaVayntrub BessRous PatKiernan EugeneCordero JeanineRamirez TomYi SusanPark StephenBoss RobinShelby JohnMilhiser BenHarris JaimePacheco DaveyJones RyanLevine DanTeicher TheodoreShapiro MatteoBorghese CherylWills TonyViveiros JohnnyHiggins ElizabethPerkins KristenAnnese StephanieAtkinson BrianBaumgartner AmandaBlattner ChemiChe-Mponda KadianClarke MackenzieHawe ErinKatrinaHayes SigridLium PaigeMacLean LesleyNicol DianePimentel LexieRoth StephanieAnnSaunders KallieTabor JordanTofalo ChauntySpillane ChauntySpillane ChauntySpillane PaulFeig"
324668,19.133256,2016-07-27,415484914.0,123.0,Jason Bourne,5.9,2386.0,Action Thriller English TheKennedy/MarshallCompany CaptivateEntertainment PearlStreetFilms DoubleNegative PerfectWorld(Beijing)PicturesCo. MattDamon AliciaVikander TommyLeeJones VincentCassel JuliaStiles RizAhmed AtoEssandoh ScottShepherd BillCamp VinzenzKiefer StephenKunken BenStylianou KayaYuzuki MatthewO'Neill LizziePhillips ParisStangl GreggHenry MattBlair AmyDeBhrún AkieKotabe RobinCrouch JoeKennard MiguelAlves-Khan RobertStanton DuranFultonBrown CharlesJarman JayVincentDiaz RichardNunez SonnyRobertson JamesDormuth DexterEmery JorgeLuisAlvarez AvaKatharinaMariaHoeller ShaneWilliams FrankRoskowski JohnnyCicco MartinDanielLatham TrevorWhite SashaLarkin BarrieBrown StuartJeffreyCram BrianDuda BobbyAkers HugoAlonzo GriffinAndrews JeremyAngel JozefAoki SarahArmstrong Robert-AnthonyArtlett LascoAtkins AlphonsoAustin MartinBallantyne TimBaros GintareBeinoraviciute MarcBenanti GregBenoit TomBonello Charles-JeanBoucher AllenBracken Vin'CenzoBurgess AnthonyBurkhalter EduardoJedCamara HunterCannistraci LenisaAnnCareaga NicoleChauvet Shin-FeiChen JeannineComeau ConstanceConsola AngelContreras AlexanderCooper JesseM.Cooper GraigCouton LisamarieCowan RogerJulianCross GioacchinoJimCuffaro GrahamCurry DarleneDalmaceda ErinC.Davis ChristinedeLota JodyDeats StevenI.Dillard NickDonald TimothySkylerDunigan AndrewDunkelberger PaulEdney BarbaraEdwards HeikoEffenberger AaronEgawa DanielEghan ClaraEmanuel RicardoEwert DinoFazzani NathanFerguson JosephDFisher EllieFox NeveGachev AlexanderGarganera MichaelGarvey GladisGiada AlexGillison PhilipGreene AdamGregory ShaneGriffin GunaGultniece KevinHager PhillipAllenHallIII YumikoHanasaka JeanetteHatlestad MichaelHaydon JohnHeartstone DavidHershwitzky JamieHodge YusufHofri KenHolliday OliverHollingdale KorneliaHorvath RomulusHotea JahmillaJackson DollyJagdeo BronJames JimiJames KyleJames NatashaJenssen KyleJerichow JauharaJivanji JemarkoJones MarkJustice KaiCarra LamprosKalfuntzos AttilaG.Kerekes KyleKesterson MaratKhairoullin KavehKhatiri SlimKhezri EllevanKnoll StevenKrasner VivianYoonLee KamilLemieszewski MatthewLeonhart DavidAeLevy RaulLimon FrankLuiGeo KevinLye RobMarchitti MariaMarra GarryMarriott AlexMartin JasonMatthewson StephanieMcIntyre AmelieMcKendry NealMcNeil AddysonMedley AndyMihalache AnthonyMolinari RobbMoon SeanMoon PaulAMunday AshleyNicoleMurray CelinaNessa EmilyNg BrodiNicholas JasonNovak EmesonNwolie LisaNygard-Pugh AngeloOlivier SarahOspina B.J.Parker MacPietowski DeanPreston DamonProctor JonProphet AbigailRich LovellRichards JarrettRicker JoanRiegert BrianRobak BelenRosenberg AndreRutherford NunzioSantoro ShaneSantos LaniSarem KaleighSaunders NicolasSavidis-Macris MarkSawtelle EarlVincentSherwoodII AdonisSimmons TinaSimmons NeilAlexanderSmith EricSparks RichardStanley EliciaStokesNavarro AlyxStone AaronStrong Georgie-MayTearle PaulTerry TonyToste MichaelA.Tushaus VassilikiTzanakou LukeVanBergen TonyVivio SheilaVossough MarlaAaronWapner DonWhatley LaFondaWhitehead ChrisWolfe AndieXimenes AlexanderYassin BradHamerly PaulGreengrass
316727,13.1789,2016-06-29,118587880.0,105.0,The Purge: Election Year,6.1,1356.0,Action Horror Thriller English UniversalPictures WhyNotProductions PlatinumDunes BlumhouseProductions ElizabethMitchell FrankGrillo MykeltiWilliamson EdwinHodge RaymondJ.Barry EthanPhillips TerrySerpico DavidAaronBaker KimberlyHowe JosephJulianSoria KyleSecor RomanBlat J.Jewels BettyGabriel BarryNolan LizaColón-Zayas AdamCantor ChristopherJamesBaker JaredKemp BrittanyMirabile NaeemDuren NaheemGarcia StevenBarkhimer TomKemp PortlandHelmich GeorgeLeeMiles AntoineCoetzee DrewCooper JohnnieMae TomPaolino EmilyPetta AlexanderCook JuaniFeliz JamalPeters MattWalton ThomasKee LonnieFarmer ChristyCoco DarcieFisher AlexanderSchuler HankAmos LindseyPires EmilySmith KtBaldassaro MacaylaBotelho ChristopherCagle ChemiChe-Mponda TerryConforti KevinDeCoste PamelaFigueiredo JohnFranchi IanGatheca LondonHall JayHieron ArthurHiou RosemaryHoward IanDylanHunt HashimLafond JordanLloyd AlexMadera WayneMalmJr. StephanieMcIntyre TanjaMelendezLynch MalcolmC.Murray NickPrincipe LexieRoth MelanieBlakeRoth StephanieAnnSaunders DoraWinifred JamesDeMonaco
278154,20.151037,2016-06-23,408579038.0,100.0,Ice Age: Collision Course,5.6,1170.0,Adventure Animation Family Comedy English BlueSkyStudios TwentiethCenturyFoxAnimation RayRomano JohnLeguizamo DenisLeary QueenLatifah SeannWilliamScott JoshPeck SimonPegg KekePalmer JenniferLopez NeildeGrasseTyson JesseTylerFerguson JessieJ AdamDevine WandaSykes MelissaRauch MichaelStrahan NickOfferman StephanieBeatriz MaxGreenfield LillySingh ChrisWedge StephanieBeatriz RobertCardone MikeThurmeier GalenT.Chu
390734,7.692445,2016-07-09,269980.0,115.0,Kingsglaive: Final Fantasy XV,6.8,201.0,Action Animation Adventure Drama Fantasy ScienceFiction 日本語 SquareEnix DigicPictures ImageEngineDesign GoAyano ShioriKutsuna AyumiFujimura KeijiFujiwara KouichiYamadera ShozoIizuka TomokazuSeki YuichiNakamura WataruTakagi TsutomuIsobe MitsuakiKanuka BanjouGinga FuminoriKomatsu TakeshiNozue
390989,4.574494,2016-07-31,0.0,85.0,Sharknado 4: The 4th Awakens,4.3,88.0,Comedy Horror ScienceFiction English TheAsylum Syfy BondIt IanZiering TaraReid DavidHasselhoff RyanNewman GaryBusey TommyDavidson ImaniHakim CodyLinley MasielaLusha CherylTiegs CarrieKeagan MindyRobinson GenaLeeNolin KymJohnson Duane'Dog'Chapman Scott'CarrotTop'Thompson BenjyBronk ElisaJordana ChristopherShone NicholasShone GilbertGottfried SteveGuttenberg StassiSchroeder HayleyHasselhoff CarolineWilliams DanYeager AnthonyC.Ferrante PaulShaffer VinceNeil AlRoker NatalieMorales JillianBarberie StaceyDash PattiStanger LloydKaufman SarahKnappik SusanAnton CynthiaBailey SteffanieBusey ToddChrisley GraysonChrisley SavannahChrisley JamesLeighDavis JayDeMarcus JustineEzarik DanFarr DavidFaustino JulianaFerrante ErikaJayne LoriGreiner GaryHerbert BrandiGlanville TaylorAnnHasselhoff RobertHerjavec T'KeyahCrystalKeymáh MoiseLatt DanielLogan CourtneyLopez AndreMeadows DonnaMills JeanneMiller FrankMir KenyaMoore RoyNelson WayneNewton AlexandraPaul DrewPinsky DeStormPower DolvettQuince ColbyLopez Earthquake JaxTaylor CoreyTaylor DianaTerranova CharlesTillman AdrianZmed AnthonyC.Ferrante
382399,6.625607,2016-04-08,53447.0,96.0,High Strung,7.1,256.0,Drama Music Romance English CastelFilmStudio RivieraFilms SforzandoProductions KeenanKampa NicholasGalitzine JaneSeymour SonoyaMizuno PaulFreeman MaiaMorgenstern ComfortFedoke RichardSouthgate IanEastwood AnabelKutay MarcusEmanuelMitchell SimonA.Mendoza MirandaWilson MichaelDamian
384641,1.264456,2016-02-24,0.0,127.0,Spirits' Homecoming,8.5,5.0,Drama History 日本語 한국어/조선말 普通话 JOEntertainment KangHa-na ChoiRi SeoMi-ji OhJi-hye JeongIn-gi SonSook ChoJung-rae
402331,5.070828,2016-07-14,0.0,104.0,Hard Target 2,5.6,44.0,Action Thriller English LivingFilms Universal1440Entertainment ScottAdkins RhonaMitra RobertKnepper TemueraMorrison AnnTruong AdamSaunders SeanKeenan PeterHardy TroyHoneysett KatrinaGrey JeeJaYanin RoelReiné
20413,1.342057,2007-09-07,0.0,135.0,Dhamaal,6.1,18.0,Comedy हिन्दी MarutiInternational SanjayDutt ArshadWarsi RiteshDeshmukh JavedJaffrey AashishChaudhary Asrani PremChopra IndraKumar
58051,1.974336,2010-04-30,0.0,135.0,Housefull,5.2,31.0,Comedy Drama Romance हिन्दी AkshayKumar RiteshDeshmukh DeepikaPadukone LaraDutta JiahKhan ArjunRampal BomanIrani MalaikaAroraKhan JacquelineFernandez ChunkyPandey RandhirKapoor PeteMorgan SajidKhan
188489,1.330868,2013-04-09,0.0,82.0,Birdemic 2: The Resurrection,3.2,20.0,Action Comedy Horror ScienceFiction English IGotaFishProductions MovieheadPictures AlanBagh WhitneyMoore ThomasFavaloro ChelseaTurnbo ThuanLuu AaronPressburg BrittanyN.Pierce ColtonOsborne RickCamp PatsyvanEttinger DamienCarter StephenGustavson CarrieStevens JordonMonroe BunnieBarreras AmberHay CaraProvenza JamesNguyen
36046,0.52757,2004-11-24,3347647.0,110.0,The Work and the Glory,6.1,7.0,Drama Romance English SamHennings BrendaStrong EricJohnson AlexanderCarroll TiffanyDupont ColinFord EdwardAlbert RussellHolt
351211,11.901343,2016-09-15,45172994.0,90.0,Blair Witch,4.9,590.0,Thriller Horror English VertigoEntertainment Lionsgate Room101 SnootEntertainment HurwitzCreative JamesAllenMcCune CallieHernandez BrandonScott CorbinReid WesRobinson ValorieCurry AdamWingard
39123,0.918276,2009-08-19,0.0,156.0,20th Century Boys - Chapter 3: Our Flag,6.8,16.0,Adventure Mystery ScienceFiction 日本語 KouichiYamadera NaotoTakenaka TeruyukiKagawa TakakoTokiwa RyunosukeKamiki ArataIura RenjiIshibashi EtsushiToyokawa HitomiKuroki MayukoFukuda KanjiTsuda GregoryPekar ArataFuruta ToshiakiKarasawa EikoKoike NanaKatase HarukaKinami YukihikoTsutsumi
35701,0.098902,2003-01-01,0.0,98.0,Gumball 3000: The Movie,6.0,1.0,Documentary Adventure English BurtReynolds TonyHawk RyanDunn SimoneBargetze TheCubanBrothers DimitryElyashkevich LadyVictoriaHervey JodieKidd AlexanderRoy StevenGreen
37453,0.412692,2006-11-26,0.0,85.0,Molly: An American Girl on the Home Front,2.0,2.0,Drama Family History RevolutionStudios RedOmFilms WarnerBros. MayaRitter DavidAaronBaker ToryGreen SarahManninen GenevieveFarrell AndrewChalmers MollyRingwald JoyceChopra
89825,0.772307,2010-10-15,0.0,89.0,You Are Umasou,7.0,10.0,Animation Adventure Family 日本語 Asia-Do SeishirōKatō TomoyoHarada KappeiYamaguchi TetsuyaBessho MasayaFujimori
262848,2.203931,2016-10-07,0.0,87.0,Phantasm: Ravager,5.4,34.0,ScienceFiction Fantasy Horror English SilverSphereCorporation ReggieBannister A.MichaelBaldwin AngusScrimm DawnCody BillThornbury KathyLester DanielSchweiger DanielRoebuck CeanOkada JayOliva GloriaLynneHenry StephenJutras DavidHartman
207932,18.311054,2016-10-13,220021259.0,121.0,Inferno,5.7,2316.0,Thriller English ColumbiaPictures ImagineEntertainment MidAtlanticFilms SonyPicturesReleasing LStarCapital TomHanks FelicityJones OmarSy IrrfanKhan SidseBabettKnudsen BenFoster AnaUlaru IdaDarvish PaoloAntonioSimioni AlessandroGrimaldi FaustoMariaSciarappa RobinMugnaini PaulRitter VincenzoTanassi AlessandroFabrizi GáborUrmai FrancescaInaudi RonHoward
335796,10.182974,2016-10-20,81705746.0,99.0,Ouija: Origin of Evil,5.8,735.0,Horror Thriller English UniversalPictures PlatinumDunes Hasbro BlumhouseProductions AllsparkPictures ElizabethReaser AnnaliseBasso LuluWilson HenryThomas ParkerMack DougJones SamAnderson KateSiegel AlexisG.Zall HalleCharlton EleKeats NicholasKeenan LinShaye EveGordon LincolnMelcher MikeFlanagan
